Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_Type,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
219_1,219,IRODORI JAPANESE RESTAURANT,IRODORI JAPANESE RESTAURANT,15% off on Lunch total bill 10% off on à la carte Dinner,15% off on Lunch total bill 10% off on à la carte Dinner,0,"Addr: Riverview Hotel #03-01,; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/irodori.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,IRODORI JAPANESE RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,IRODORI JAPANESE RESTAURANT,IRODORI JAPANESE RESTAURANT,15% off on Lunch Buffet,15% off on Lunch Buffet,0,"Addr: POMO Building #01-14/15,; Postal: 188306; Coord: 1.3002542, 103.8491411",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/furama-riverfront-the-square.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,IRODORI JAPANESE RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,MARINA MANDARIN SINGAPORE,MARINA MANDARIN SINGAPORE,15% off on total bill,15% off on total bill,0,Addr: Marina mandarin singapore; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/marina-mandarin-aquamarine.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,MARINA MANDARIN SINGAPORE,0,0,All,Terms and Conditions   Valid from 1 January to 30 November 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,MARINA MANDARIN SINGAPORE,MARINA MANDARIN SINGAPORE,15% off on total bill,15% off on total bill,0,Addr: Marina mandarin singapore; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/marina-mandarin-atrium-lounge.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,MARINA MANDARIN SINGAPORE,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,MARINA MANDARIN SINGAPORE,MARINA MANDARIN SINGAPORE,15% off on total bill,15% off on total bill,0,Addr: Marina mandarin singapore; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/marina-mandarin-peach-blossoms.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,MARINA MANDARIN SINGAPORE,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,MOA BREWING COMPANY NEW ZEALAND BAR AND GRILL,MOA BREWING COMPANY NEW ZEALAND BAR AND GRILL,10% off on à la carte orders New Zealand Wine Special – Purchase one bottle and get second bottle at 30% off,10% off on à la carte orders New Zealand Wine Special – Purchase one bottle and get second bottle at 30% off,0,"Addr: Changi City Point #01-70/71,; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/MoaLogo.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,MOA BREWING COMPANY NEW ZEALAND BAR AND GRILL,0,0,All,Terms and Conditions   Not valid for promotional items or set lunches   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,PARKROYAL ON BEACH ROAD PLAZA BRASSERIE,PARKROYAL ON BEACH ROAD PLAZA BRASSERIE,15% off on Lunch/Dinner Buffet,15% off on Lunch/Dinner Buffet,0,Addr: Parkroyal on beach road plaza brasserie; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/plaza-brasserie.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,PARKROYAL ON BEACH ROAD PLAZA BRASSERIE,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015  Maximum of 12 persons per Maybank Card  Blackout dates apply   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,PURPLE SAGE,PURPLE SAGE,10% off on Standard Menus with minimum spend of S$600 on food menu,10% off on Standard Menus with minimum spend of S$600 on food menu,0,Addr: Not available; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/purplesage.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,PURPLE SAGE,0,0,All,Terms and Conditions   Valid from 1 May 2015 to 31 December 2015  Not valid for festive menus  Valid with a minimum spend of S$600 on food menu before GST  Maximum discount is capped at $500   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,RAMADA SINGAPORE AT ZHONGSHAN PARK,RAMADA SINGAPORE AT ZHONGSHAN PARK,10% off on total bill,10% off on total bill,0,Addr: Ramada singapore at zhongshan park; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/ramada-singapore.jpg,0,0,2015-01-01 T23:59:59,MayBank_1,219_MayBank_1,RAMADA SINGAPORE AT ZHONGSHAN PARK,0,0,All,Terms and Conditions   Valid from 1 January to 31 December 2015 for a maximum of 8 diners per Maybank Card  Prior reservation is required and blackout dates apply   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,RONGSHENG SEAFOOD RESTAURANT,RONGSHENG SEAFOOD RESTAURANT,20% off on à la carte Lunch bill (Mondays – Thursdays) 10% off on à la carte Dinner bill (Mondays – Thursdays) 10% off on à la carte Lunch/Dinner bill (Fridays – Saturdays),20% off on à la carte Lunch bill (Mondays – Thursdays) 10% off on à la carte Dinner bill (Mondays – Thursdays) 10% off on à la carte Lunch/Dinner bill (Fridays – Saturdays),0,"Addr: 188L Tanjong Katong Road, Golden Lodge Building #01-01; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/RongSheng-Seafood.jpg,0,0,2015-05-01 T23:59:59,MayBank_1,219_MayBank_1,RONGSHENG SEAFOOD RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 May to 31 December 2015  Not valid for Crab dishes   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,ROOM SERVICE,ROOM SERVICE,10% off on order with minimum spend of S$25 [Promotion code: XXXXXXMBRSD] Key in the first 6 digits of your card followed by MBRSD,10% off on order with minimum spend of S$25 [Promotion code: XXXXXXMBRSD] Key in the first 6 digits of your card followed by MBRSD,0,Addr: Not available; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/roomservice.jpg,0,0,2015-02-01 T23:59:59,MayBank_1,219_MayBank_1,ROOM SERVICE,0,0,All,Terms and Conditions   Valid from 1 February to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,TODAI SINGAPORE,TODAI SINGAPORE,10% off on total bill Complimentary car park coupon with minimum spend of S$250,10% off on total bill Complimentary car park coupon with minimum spend of S$250,0,"Addr: #B2-01; Postal: 238896; Coord: 1.3009069, 103.8393106",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/todai.jpg,0,0,2015-03-01 T23:59:59,MayBank_1,219_MayBank_1,TODAI SINGAPORE,0,0,All,Terms and Conditions   Valid from 1 March 2015 to 31 March 2016   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,VIET LANG,VIET LANG,10% off with minimum spend of S$50,10% off with minimum spend of S$50,0,"Addr: 1 Old Parliament Lane #01-01; Postal: 179429; Coord: 1.288558, 103.851072",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/VietLang.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,VIET LANG,0,0,All,Terms and Conditions   Valid till 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,WOODSHED CAFÉ 204,WOODSHED CAFÉ 204,15% off on total bill with minimum spend of S$40,15% off on total bill with minimum spend of S$40,0,"Addr: 204 Rangoon Road, Tel: 6299 4308; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/woodshed.jpg,0,0,2015-02-01 T23:59:59,MayBank_1,219_MayBank_1,WOODSHED CAFÉ 204,0,0,All,Terms and Conditions   Valid from 1 February to 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,BEN & JERRY’S,BEN & JERRY’S,1-for-1 Milkshakes/Smoothies,1-for-1 Milkshakes/Smoothies,0,"Addr: 313@Somerset #01-25/25A,; Postal: Not available; Coord: Not available",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/BEN-and-JERRYS.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,BEN & JERRY’S,0,0,All,Terms and Conditions   Valid from 1 August to 31 August 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,CHA THAI RESTAURANT,CHA THAI RESTAURANT,S$5 off with minimum S$50 spend Additional S$15 return voucher with every S$100 spend,S$5 off with minimum S$50 spend Additional S$15 return voucher with every S$100 spend,0,"Addr: 80/82 Telok Ayer Street; Postal: 048467; Coord: 1.2825963, 103.8486711",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/CHA-THAI-RESTAURANT.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,CHA THAI RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 August to 31 December 2015  Valid for spend in single receipt only   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,EN JAPANESE DINING BAR,EN JAPANESE DINING BAR,1-for-1 Charcoal Grilled Yakitori,1-for-1 Charcoal Grilled Yakitori,0,"Addr: 383 Bukit Timah Road #01-01,; Postal: 259727; Coord: 1.3197123, 103.8273097",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/EN-JAPANESE-DINING-BAR.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,EN JAPANESE DINING BAR,0,0,All,Terms and Conditions   Valid from 1 August to 30 September 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,GION DINING,GION DINING,50% off à la carte Menu 30% off Set Menus 15% off Beverages,50% off à la carte Menu 30% off Set Menus 15% off Beverages,0,"Addr: 25 Scotts Road #02-01; Postal: 228220; Coord: 1.3071373, 103.8325097",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/GION-DINING.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,GION DINING,0,0,All,Terms and Conditions   Valid from 1 August to 30 September 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,GRAND PARK ORCHARD,GRAND PARK ORCHARD,1-for-1 Assorted Gourmet Platter,1-for-1 Assorted Gourmet Platter,0,Addr: Grand park orchard; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/BAR-CANARY.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,GRAND PARK ORCHARD,0,0,All,Terms and Conditions   Valid from 1 August to 30 September 2015  Please quote “Maybank SG50” during reservation Maximum of 1 redemption per Card   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HEI SUSHI,HEI SUSHI,1-for-1 Katsu Curry Ramen,1-for-1 Katsu Curry Ramen,0,"Addr: Bedok Point #03-38/39,; Postal: 467351; Coord: 1.3245739, 103.9322989",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/HEI-SUSHI.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,HEI SUSHI,0,0,All,"Terms and Conditions   Valid from 1 August to 31 October 2015 for dine-in only  Not valid with any other card rebates, discounts or promotions unless stated otherwise   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,1-for-1 High Tea Set,1-for-1 High Tea Set,0,Addr: Holiday inn singapore orchard city centre; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/lobby-lounge.jpg,0,0,2015-07-01 T23:59:59,MayBank_1,219_MayBank_1,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,0,0,All,Terms and Conditions   Valid from 1 July to 31 August 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,1-for-1 Sunday Brunch Buffet,1-for-1 Sunday Brunch Buffet,0,Addr: Holiday inn singapore orchard city centre; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/TANDOOR-RESTAURANT.jpg,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,0,0,All,Terms and Conditions   Valid till 31 December 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,1-for-1 Lunch/High Tea Buffet,1-for-1 Lunch/High Tea Buffet,0,Addr: Holiday inn singapore orchard city centre; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/window-on-the-park.jpg,0,0,2015-07-01 T23:59:59,MayBank_1,219_MayBank_1,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,0,0,All,Terms and Conditions   Valid from 1 July to 31 August 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,HONG DAE KOREAN RESTAURANT,HONG DAE KOREAN RESTAURANT,1-for-1 Pork Belly (U.P. S$35) with minimum spend of S$50,1-for-1 Pork Belly (U.P. S$35) with minimum spend of S$50,0,"Addr: 9 Tan Quee Lan Street #01-04; Postal: 188098; Coord: 1.2981813, 103.8568767",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/HONG-DAE-KOREAN-RESTAURANT.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,HONG DAE KOREAN RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 August to 30 September 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,IZAKAYA TAMAKO,IZAKAYA TAMAKO,1-for-1 Sapporo Beer,1-for-1 Sapporo Beer,0,"Addr: Concorde Hotel #02-37; Postal: 556083; Coord: 1.3503558, 103.8727895",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/IZAKAYA-TAMAKO.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,IZAKAYA TAMAKO,0,0,All,Terms and Conditions   Valid from 1 August to 31 October 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,MANDARIN ORCHARD SINGAPORE SHISEN HANTEN,MANDARIN ORCHARD SINGAPORE SHISEN HANTEN,20% off à la carte menu,20% off à la carte menu,0,Addr: Mandarin orchard singapore shisen hanten; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/SHISEN-HANTEN.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,MANDARIN ORCHARD SINGAPORE SHISEN HANTEN,0,0,All,Terms and Conditions   Valid from 1 August to 31 October 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,MOOKATA,MOOKATA,1-for-1 Premium Wagyu/Kurobuta with every Set order,1-for-1 Premium Wagyu/Kurobuta with every Set order,0,"Addr: Bugis Junction #02-35; Postal: 098585; Coord: 1.264075, 103.8233576",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/MOOKATA.jpg,0,0,2015-08-31 T23:59:59,MayBank_1,219_MayBank_1,MOOKATA,0,0,All,"Terms and Conditions   Valid from 1 to 31 August 2015 with any order of ‘Set for 2’, ‘Set for 4’ or ‘Meat Lovers’ Platter’  Limited to 1 redemption per Set ordered  While stocks last   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,PARK HOTEL CLARK QUAY COCOBOLO POOLSIDE BAR + GRILL,PARK HOTEL CLARK QUAY COCOBOLO POOLSIDE BAR + GRILL,1-for-1 Barbeque Dinner Buffet 1-for-1 Sharing Platters,1-for-1 Barbeque Dinner Buffet 1-for-1 Sharing Platters,0,Addr: Park hotel clark quay cocobolo poolside bar + grill; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/COCOBOLO-POOLSIDE-BAR-GRILL.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,PARK HOTEL CLARK QUAY COCOBOLO POOLSIDE BAR + GRILL,0,0,All,Terms and Conditions   Valid from 1 August to 30 September 2015 for dine-in only  Valid on Fridays and Saturdays  Quote “Maybank SG50” during reservation  Complimentary Platter will be of equal or lower value than the item ordered  Valid for a maximum of 8 diners per Maybank Card   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,RESERVATION AT VICKI’S,RESERVATION AT VICKI’S,1-for-1 Canadian Lobster,1-for-1 Canadian Lobster,0,"Addr: 315 Tanjong Katong Road; Postal: 437098; Coord: 1.305959, 103.8960029",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/RESERVATION-AT-VICKIS.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,RESERVATION AT VICKI’S,0,0,All,Terms and Conditions   Valid from 1 August to 31 October 2015  Complimentary Lobster will be of equal or lower value   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,RUNNING MAN KOREAN RESTAURANT,RUNNING MAN KOREAN RESTAURANT,1-for-1 Steamed Egg/Spicy Rice Cake/Steamed or Fried Dumpling 1-for-1 Hot Korean-styled homemade Citron Tea/Soft Drinks,1-for-1 Steamed Egg/Spicy Rice Cake/Steamed or Fried Dumpling 1-for-1 Hot Korean-styled homemade Citron Tea/Soft Drinks,0,"Addr: One Raffles Place #03-21/22; Postal: 048616; Coord: 1.2844948, 103.8511573",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/RUNNING-MAN-KOREAN-RESTAURANT.jpg,0,0,2015-08-01 T23:59:59,MayBank_1,219_MayBank_1,RUNNING MAN KOREAN RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 August to 30 September 2015  Complimentary item will be of equal or lower value  Maximum of 1 redemption per table per bill   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,SEASONS BISTRO,SEASONS BISTRO,Complimentary S$10 voucher with every S$80 spend,Complimentary S$10 voucher with every S$80 spend,0,"Addr: 111 Somerset Road #01-11/12,; Postal: 238164; Coord: 1.3005142, 103.8376372",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/90x90-SEASONS-BISTRO.jpg,0,0,2015-03-01 T23:59:59,MayBank_1,219_MayBank_1,SEASONS BISTRO,0,0,All,Terms and Conditions   Valid from 1 March to 31 August 2015   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,SHINKEI JAPANESE RESTAURANT,SHINKEI JAPANESE RESTAURANT,1-for-1 à la carte Buffet Lunch (Mondays - Fridays) 1 dines free with every 3 paying adults for à la carte Dinner Buffet,1-for-1 à la carte Buffet Lunch (Mondays - Fridays) 1 dines free with every 3 paying adults for à la carte Dinner Buffet,0,"Addr: 600@ Toa Payoh, Lor 4 Toa Payoh #01-06/07; Postal: 319515; Coord: 1.3341347, 103.8512471",[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/SHINKEI-JAPANESE-RESTAURANT.jpg,0,0,2015-08-31 T23:59:59,MayBank_1,219_MayBank_1,SHINKEI JAPANESE RESTAURANT,0,0,All,Terms and Conditions   Valid from 1 to 31 August 2015  Complimentary item will be of equal or lower value than the item ordered   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Dining,Not available,0,0
219_1,219,TODAI SINGAPORE,TODAI SINGAPORE,1-for-1 Dinner Buffet* (Mondays - Thursdays) S$10 Return Voucher^ with every S$100 spend Complimentary Gift Certificate # with every purchase of 2 Gift Certificates,1-for-1 Dinner Buffet* (Mondays - Thursdays) S$10 Return Voucher^ with every S$100 spend Complimentary Gift Certificate # with every purchase of 2 Gift Certificates,0,Addr: The Shoppes @ Marina Bay Sands #B2-01; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/dining/TODAI-SINGAPORE.jpg,0,0,2015-08-27 T23:59:59,MayBank_1,219_MayBank_1,TODAI SINGAPORE,0,0,All,"Terms and Conditions   *Valid from 17 to 20 and 24 to 27 August 2015, prior reservation is required  ^Valid from 1 to 31 August 2015 for dine-in only  ^Not valid in conjunction with any 1-for-1 promotions   # Valid from 1 to 31 August 2015 for S$50 or S$100 Gift Certificate purchase   # Gift Certificates purchased must be of equal value and complimentary Gift Certificate will be of equivalent value   Maybank TREATS General Terms and Conditions apply (PDF)",0,0,0,0,Dining,Not available,0,0
219_1,219,ANGRY BIRDS ACTIVITY PARK JOHOR BAHRU,ANGRY BIRDS ACTIVITY PARK JOHOR BAHRU,25% off on Tickets and Annual Passes,25% off on Tickets and Annual Passes,0,Addr: Not available; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/ent/angry-bird.png,0,0,2015-12-31 T23:59:59,MayBank_1,219_MayBank_1,ANGRY BIRDS ACTIVITY PARK JOHOR BAHRU,0,0,All,Terms and Conditions   Valid till 31 December 2015.  Not valid for online/advance purchase.   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Lifestyle & Entertainment,Not available,0,0
219_1,219,HALLOWEEN HORROR NIGHTS ® 5,HALLOWEEN HORROR NIGHTS ® 5,Maybank Cardmembers get to enjoy special privileges at the region’s most highly anticipated event of the year!,Maybank Cardmembers get to enjoy special privileges at the region’s most highly anticipated event of the year!,0,Addr: Not available; Postal: Not available; Coord: Not available,[],http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://info.maybank2u.com.sg/images/personal/cards/treats2015/ent/hhn5-logo.jpg,0,0,2015-07-28 T23:59:59,MayBank_1,219_MayBank_1,HALLOWEEN HORROR NIGHTS ® 5,0,0,All,Terms and Conditions    Valid from 28 July to 31 October 2015.   Maybank TREATS General Terms and Conditions apply (PDF),0,0,0,0,Lifestyle & Entertainment,Not available,0,0
