Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_Type,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
212_124921,212,Outdoor Sports Travel,Outdoor Sports Travel,"10% off TomTom Sports Watches and AEE quadcopters","10% off TomTom Sports Watches and AEE quadcopters",0,"Addr: Alexandra Retail Centre #02-38, 460 Alexandra Road; Postal: 119963; Coords: 1.273644, 103.801590|Addr: Kallang Wave Mall (Sports Hub) #01-65, 1 Stadium Place; Postal: 397628; Coords: 1.303329, 103.873024",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124921.jpg,0,0,2016-04-30 T23:59:59,CITI_124921,212_CITI_124921,Outdoor Sports Travel,0,0,All,"",0,0,0,0,Shopping,Not available,0,0
212_120903,212,"Pacific Marketplace, Pan Pacific Singapore","Pacific Marketplace, Pan Pacific Singapore",10% off takeaway menus,10% off takeaway menus,0,"Addr: 7 Raffles Boulevard; Postal: 039595; Coords: 1.291820, 103.858620",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120903.jpg,0,0,2015-12-29 T23:59:59,CITI_120903,212_CITI_120903,"Pacific Marketplace, Pan Pacific Singapore",0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_125011,212,Paco Rabanne,Paco Rabanne,Complimentary pouch with every SGD160 spent on Paco Rabanne...,Complimentary pouch with every SGD160 spent on Paco Rabanne...,0,"Addr: BHG Bugis #03-01, 230 Victoria Street Bugis Junction; Postal: 188024; Coords: 1.299617, 103.855202|Addr: Isetan Scotts, 350 Orchard Road; Postal: 238868; Coords: 1.305490, 103.831573|Addr: Metro Centrepoint #01-14, 176 Orchard Rd; Postal: 238843; Coords: 1.301959, 103.839828|Addr: Takashimaya D.S., 391 Orchard Road; Postal: 238873; Coords: 1.302707, 103.834290|Addr: Robinsons Raffles City #03-01, 252 North Bridge Rd; Postal: 179103; Coords: 1.293906, 103.853348|Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125011.jpg,0,0,2015-07-31 T23:59:59,CITI_125011,212_CITI_125011,Paco Rabanne,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_125131,212,Pandora,Pandora,Complimentary Pandora umbrella with minimum spend of SGD400,Complimentary Pandora umbrella with minimum spend of SGD400,0,"Addr: Singapore Changi Airport Terminal 1 Transit Lounge East, #02-61, Singapore Changi Airport: Airport Boulevard; Postal: 819642; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 2 Transit Lounge North, #026-094, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 2 Check-In Hall North, #026-023, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 3 Transit Lounge South, #02-22, Singapore Changi Airport: Airport Boulevard; Postal: 819663; Coords: 1.356716, 103.986511",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125131.jpg,0,0,2016-04-30 T23:59:59,CITI_125131,212_CITI_125131,PANDORA,0,0,All,"",0,0,0,0,Shopping,Not available,0,0
212_123593,212,Patara,Patara,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 163 Tanglin Road, #03-14 Tanglin Mall; Postal: 247933; Coords: 1.306682, 103.827133",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123593.jpg,0,0,2015-12-31 T23:59:59,CITI_123593,212_CITI_123593,Patara,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_108841,212,Paulaner Brauhaus,Paulaner Brauhaus,15% off total bill,15% off total bill,0,"Addr: 9 Raffles Boulevard; Postal: 039596; Coords: 1.291601, 103.860168",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2015-12-31 T23:59:59,CITI_108841,212_CITI_108841,Paulaner Brauhaus,0,0,All,"- Valid for dine-in only at both L1 and L2. 
- Not valid for drinks during Happy Hour.
- Not valid on eve of and on Public Holidays.",0,0,0,0,Dining,Not available,0,0
212_124829,212,Petit Bateau,Petit Bateau,15% off with minimum spend of SGD250,15% off with minimum spend of SGD250,0,"Addr: Paragon #05-37/38, 290 Orchard Road; Postal: 238859; Coords: 1.304510, 103.836182|Addr: Tanglin Mall #02-31, 163 Tanglin Rd; Postal: 247933; Coords: 1.306682, 103.827133|Addr: United Square #01-84, 101 Thomson Road; Postal: 307591; Coords: 1.317725, 103.843491|Addr: VivoCity #02-73, 1 Harbourfront Walk; Postal: 098588; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124829.jpg,0,0,2015-07-31 T23:59:59,CITI_124829,212_CITI_124829,Petit Bateau,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_122535,212,"Piano Bar, Grand Copthorne Waterfront","Piano Bar, Grand Copthorne Waterfront",15% off total bill,15% off total bill,0,"Addr: 392 Havelock Road; Postal: 169663; Coords: 1.290300, 103.835175",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122535.jpg,0,0,2015-12-31 T23:59:59,CITI_122535,212_CITI_122535,"Piano Bar, Grand Copthorne Waterfront",0,0,All,"- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_122533,212,"Pontini, Grand Copthorne Waterfront","Pontini, Grand Copthorne Waterfront",20% off total food bill,20% off total food bill,0,"Addr: 392 Havelock Road; Postal: 169663; Coords: 1.290300, 103.835175",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122533.jpg,0,0,2015-12-31 T23:59:59,CITI_122533,212_CITI_122533,"Pontini, Grand Copthorne Waterfront",0,0,All,"- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_120897,212,"Poolside, Pan Pacific Singapore","Poolside, Pan Pacific Singapore",20% off total bill,20% off total bill,0,"Addr: 7 Raffles Boulevard; Postal: 039595; Coords: 1.291820, 103.858620",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120897.jpg,0,0,2015-12-29 T23:59:59,CITI_120897,212_CITI_120897,"Poolside, Pan Pacific Singapore",0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_125119,212,Precious Thots,Precious Thots,SGD7 off for Ashlyn Anne™ Midnight Bloom Cushion at SGD12.90...,SGD7 off for Ashlyn Anne™ Midnight Bloom Cushion at SGD12.90...,0,"Addr: Bugis Junction: 200 Victoria Street, #03-05B; Postal: 168732; Coords: 1.286145, 103.827339|Addr: Causeway Point: 1 Woodlands Square, #03-20; Postal: 738099; Coords: 1.285827, 103.832176|Addr: Compass Point: 1 Sengkang Square, #04-05; Postal: 545078; Coords: 1.392272, 103.894775|Addr: Great World City: 1 Kim Seng Promenade, #02-30/31; Postal: 237994; Coords: 1.359259, 103.749329|Addr: Junction 8: 9 Bishan Place, #04-02A; Postal: 579837; Coords: 1.360442, 103.852234|Addr: Jurong Point: 1 Jurong West Central, #03-02; Postal: 648886; Coords: 1.339563, 103.705750|Addr: Novena Square: 238 Thomson Road, #02-21; Postal: 307683; Coords: 1.319811, 103.843979|Addr: Marina Square: 6 Raffles Boulevard,#03-212; Postal: 039594; Coords: 1.290989, 103.857422|Addr: Plaza Singapura: 68 Orchard Road, #03-17; Postal: 238839; Coords: 1.300614, 103.845108|Addr: Raffles City: 252 North Bridge Road, #03-17/18/19; Postal: 179103; Coords: 1.293906, 103.853348|Addr: Suntec City Mall: 3 Temasek Boulevard, #02-330; Postal: 038983; Coords: 1.345871, 103.750900|Addr: Tampines Mall: 4 Tampines Central 5, #03-20/21; Postal: 529510; Coords: 1.353112, 103.943710|Addr: Tiong Bahru Plaza: 302 Tiong Bahru Road, #03-05/06; Postal: 168732; Coords: 1.286145, 103.827339|Addr: VivoCity: 1 HarbourFront Walk, #02-37; Postal: 099253; Coords: 1.264867, 103.822357|Addr: West Mall: 1 Bukit Batok Central Link, #04-13; Postal: 658713; Coords: 1.349649, 103.749107|Addr: 313@Somerset: 313 Orchard Road, #04-19; Postal: 238895; Coords: 1.285587, 103.832649|Addr: JEM: 50 Jurong Gateway Road, #04-24; Postal: 608549; Coords: 1.285814, 103.831291|Addr: Nex: 23 Serangoon Central, #04-30; Postal: 556083; Coords: 1.350636, 103.872566|Addr: Seletar Mall: 33 Sengkang West Avenue, #01-24 The Seletar Mall; Postal: 797653; Coords: 1.280094, 103.850952|Addr: Alexandra Retail Centre: 460 Alexandra Road, #02-28 Alexandra Retail Centre; Postal: 119963; Coords: 1.273673, 103.801384|Addr: One@KentRidge: 1 Lower Kent Ridge Road, #02-01 One @ Kent Ridge; Postal: 119082; Coords: 1.293383, 103.784393",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125119.jpg,0,0,2015-07-31 T23:59:59,CITI_125119,212_CITI_125119,Precious Thots,0,0,All,Offer on selected items only.,0,0,0,0,Shopping,Not available,0,0
212_122525,212,"Princess Terrace, Copthorne King's Hotel","Princess Terrace, Copthorne King's Hotel",15% off buffet,15% off buffet,0,"Addr: 403 Havelock Road; Postal: 169632; Coords: 1.288404, 103.836319",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122525.jpg,0,0,2015-12-31 T23:59:59,CITI_122525,212_CITI_122525,"Princess Terrace, Copthorne King's Hotel",0,0,All,"- Valid from Monday to Sunday. 
- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_122563,212,Santaro@Hinoki,Santaro@Hinoki,15% off total bill,15% off total bill,0,"Addr: 1 Beach Road; Postal: 189673; Coords: 1.295791, 103.854042",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122563.jpg,0,0,2015-12-31 T23:59:59,CITI_122563,212_CITI_122563,"Raffles Courtyard, Raffles",0,0,All,"Not valid on Eve of and on Public Holidays and special occasions including Valentine’s Day, Chinese New Year, Mother’s Day, Formula One season, Christmas Day and New Year's Day. Not valid for premium wines and spirits.",0,0,0,0,Dining,Not available,0,0
212_122565,212,IKKI Izakaya,IKKI Izakaya,15% off total bill (excluding Business Lunch),15% off total bill (excluding Business Lunch),0,"Addr: 1 Beach Road; Postal: 189673; Coords: 1.295791, 103.854042",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122565.jpg,0,0,2015-12-31 T23:59:59,CITI_122565,212_CITI_122565,"Raffles Grill, Raffles",0,0,All,"Not valid on Eve of and on Public Holidays and special occasions including Valentine’s Day, Chinese New Year, Mother’s Day, Formula One season, Christmas Day and New Year's Day. Not valid for premium wines and spirits.",0,0,0,0,Dining,Not available,0,0
212_125121,212,Relay,Relay,10% off regularpriced books,10% off regularpriced books,0,"Addr: Singapore Changi Airport Terminal 1 Check-In East Hall, #02-84, Singapore Changi Airport: Airport Boulevard 819642; Postal: 819642; Coords: 1.362159, 103.990051|Addr: Singapore Changi Airport Terminal 1 Transit Lounge West, #02-41, Singapore Changi Airport: Airport Boulevard; Postal: 819642; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 2 Transit Lounge North, #026-055-01/02, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 3 Transit Lounge North, #02-43, Singapore Changi Airport: Airport Boulevard; Postal: 819663; Coords: 1.356716, 103.986511",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125121.jpg,0,0,2015-12-31 T23:59:59,CITI_125121,212_CITI_125121,Relay,0,0,All,Offer on selected items only.,0,0,0,0,Shopping,Not available,0,0
212_125023,212,Repetto,Repetto,Complimentary additional fragrance miniature with every purchase...,Complimentary additional fragrance miniature with every purchase...,0,"Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.345871, 103.750900",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125023.jpg,0,0,2015-07-31 T23:59:59,CITI_125023,212_CITI_125023,Repetto,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_126023,212,Restaurant Ember,Restaurant Ember,10% off with a minimum spend of SGD120 (dinner),10% off with a minimum spend of SGD120 (dinner),0,"Addr: 50 Keong Siak Road; Postal: 089154; Coords: 1.281186, 103.841949",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126023.jpg,0,0,2016-05-31 T23:59:59,CITI_126023,212_CITI_126023,Restaurant Ember,0,0,All,"Valid for dinner only.
General terms and conditions apply.",0,0,0,0,Dining,Not available,0,0
212_123595,212,ROCKU Yakiniku,ROCKU Yakiniku,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 201 Victoria Street, #04-06 Bugis+; Postal: 188067; Coords: 1.300433, 103.855812",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123595.jpg,0,0,2015-12-31 T23:59:59,CITI_123595,212_CITI_123595,ROCKU Yakiniku,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_122569,212,Royal Pavilion,Royal Pavilion,20% off total bill with a minimum spend of SGD200,20% off total bill with a minimum spend of SGD200,0,"Addr: 23 Merchant Road, Leve1 Park Regis; Postal: 058268; Coords: 1.288219, 103.844658",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122569.jpg,0,0,2016-03-31 T23:59:59,CITI_122569,212_CITI_122569,Royal Pavilion,0,0,All,"- Valid for a la carte items only. 
- Valid for dine-in only. 
- Not valid on Mother's and Father's Day weekend, Mid-Autumn Festival 2015 and Chinese New Year 2016 period. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_125015,212,Salvatore Ferragamo,Salvatore Ferragamo,Complimentary miniature with every purchase of Mini Fragrance...,Complimentary miniature with every purchase of Mini Fragrance...,0,"Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2015-07-31 T23:59:59,CITI_125015,212_CITI_125015,Salvatore Ferragamo,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_118579,212,Santaro@Hinoki,Santaro@Hinoki,10% off total bill,10% off total bill,0,"Addr: 22 Cross Street, #01-50/53 China Square Central; Postal: 048421; Coords: 1.300741, 103.839653",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_118579.jpg,0,0,2016-02-29 T23:59:59,CITI_118579,212_CITI_118579,Santaro@Hinoki,0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_123597,212,Shabuya,Shabuya,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 1 HarbourWalk, #01-102/103 Vivocity; Postal: 098585; Coords: 1.264613, 103.823013",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123597.jpg,0,0,2015-12-31 T23:59:59,CITI_123597,212_CITI_123597,Shabuya,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_120141,212,Shangri-La Hotel,Shangri-La Hotel,10% off total bill,10% off total bill,0,"Addr: 22 Orange Grove Road; Postal: 258350; Coords: 1.310805, 103.826797",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2015-12-31 T23:59:59,CITI_120141,212_CITI_120141,Shangri-La Hotel,0,0,All,"- Valid from Mondays to Fridays only. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_125107,212,Shaw Theatres,Shaw Theatres,"2 regular 2D movie tickets, 1 popcorn (85 oz)","2 regular 2D movie tickets, 1 popcorn (85 oz)",0,"Addr: 200, Victoria Street, #04-02, Bugis Junction; Postal: 188021; Coords: 1.299369, 103.854919|Addr: 2, Tampines Central 5, #05-00, Century Square; Postal: 529509; Coords: 1.352299, 103.943855|Addr: 2 Jurong East Central 1, JCube, #04-11; Postal: 609731; Coords: 1.333520, 103.740280|Addr: 5th/6th Floor, Lot 1 Shoppers Mall, Choa Chu Kang Ave 4; Postal: 689812; Coords: 1.381857, 103.739647|Addr: 23, Serangoon Central, #04-64, Nex; Postal: 556083; Coords: 1.350644, 103.871803|Addr: 350, Orchard Road, 5th/6th Floor, Shaw House; Postal: 238868; Coords: 1.305487, 103.831573|Addr: 360, Balestier Road, Shaw Plaza, #04-04; Postal: 329783; Coords: 1.324989, 103.851189|Addr: 33, Sengkang West Avenue, #04-01-02/22, The Seletar Mall; Postal: 797653; Coords: 1.280094, 103.850952",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125107.jpg,0,0,2015-12-31 T23:59:59,CITI_125107,212_CITI_125107,Shaw Theatres,0,0,All,Food and beverage combo discount only.,0,0,0,0,Lifestyle & Entertainment,Not available,0,0
212_126019,212,Shinzo,Shinzo,10% off total food bill,10% off total food bill,0,"Addr: 17 Carpenter Street #01-01; Postal: 059906; Coords: 1.288250, 103.847740",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126019.jpg,0,0,2016-05-31 T23:59:59,CITI_126019,212_CITI_126019,Shinzo,0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_123599,212,Sho Teppan,Sho Teppan,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 252 North Bridge Road, #B1-44B Raffles City; Postal: 179103; Coords: 1.293906, 103.853348",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123599.jpg,0,0,2015-12-31 T23:59:59,CITI_123599,212_CITI_123599,Sho Teppan,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_120881,212,"Shutters, Amara Sanctuary Resort Sentosa","Shutters, Amara Sanctuary Resort Sentosa",10% off total food bill,10% off total food bill,0,"Addr: 1 Larkhill Road, Sentosa Island; Postal: 099394; Coords: 1.253448, 103.818886",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120881.jpg,0,0,2015-12-31 T23:59:59,CITI_120881,212_CITI_120881,"Shutters, Amara Sanctuary Resort Sentosa",0,0,All,"- Not valid on Eve of and on Public Holidays and on other special occasions including Valentine's Day, Mother's Day, Father's Day, unless otherwise stated. 
- General terms and conditions apply.",0,0,0,0,Dining,Not available,0,0
212_123601,212,Siam Kitchen,Siam Kitchen,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 1 Jelebu Road, #02-18 Bukit Panjang Plaza; Postal: 677743; Coords: 1.379962, 103.764153|Addr: 3 Simei Street 6, #02-05 Eastpoint Mall; Postal: 528833; Coords: 1.342638, 103.952728|Addr: 180 Kitchener Road, #B2-53/54 City Square Mall; Postal: 208539; Coords: 1.311403, 103.856621|Addr: 21 Choa Chu Kang Ave 4, #02-25 Lot 1; Postal: 689812; Coords: 1.384848, 103.745049|Addr: 23 Serangoon Central, #B1-76/77 NEX; Postal: 556083; Coords: 1.350644, 103.871803",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123601.jpg,0,0,2015-12-31 T23:59:59,CITI_123601,212_CITI_123601,Siam Kitchen,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_108837,212,Skyve Wine Bistro,Skyve Wine Bistro,Complimentary bottle of wine.,Complimentary bottle of wine.,0,"Addr: 10 Winstedt Road, Block E #01-17; Postal: 227877; Coords: 1.310088, 103.841469",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2016-03-31 T23:59:59,CITI_108837,212_CITI_108837,Skyve Wine Bistro,0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_124999,212,Small Makes A Splash Special,Small Makes A Splash Special,Up to 60% off selected 30ml fragrances,Up to 60% off selected 30ml fragrances,0,"Addr: Metro Paragon #02-28, 290 Orchard Rd; Postal: 238859; Coords: 1.304510, 103.836182|Addr: Robinsons Jem® #01-07/13, 50 Jurong Gateway Road; Postal: 608549; Coords: 1.333066, 103.743660|Addr: Robinsons Orchard, 260 Orchard Road; Postal: 238855; Coords: 1.302962, 103.837189|Addr: Robinsons Raffles City #03-01, 252 North Bridge Rd; Postal: 179103; Coords: 1.293906, 103.853348|Addr: Takashimaya D.S., 391 Orchard Road; Postal: 238873; Coords: 1.302707, 103.834290|Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187 & #02-1891, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124999.jpg,0,0,2015-07-31 T23:59:59,CITI_124999,212_CITI_124999,Small Makes A Splash Special,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_125127,212,So Chocolate,So Chocolate,10% off with minimum spend of SGD80,10% off with minimum spend of SGD80,0,"Addr: Singapore Changi Airport Terminal 2 Transit Lounge North, #026-095-03, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 2 Transit Lounge South, #026-126-01, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 3 Transit Lounge North, #02-44 (closing in May 15), Singapore Changi Airport: Airport Boulevard; Postal: 819663; Coords: 1.356716, 103.986511",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125127.jpg,0,0,2016-04-30 T23:59:59,CITI_125127,212_CITI_125127,So Chocolate,0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_103573,212,Somerset Bencoolen,Somerset Bencoolen,"Enjoy year long special rates","Enjoy year long special rates",0,"Addr: No. 51 Bencoolen Street; Postal: 189630; Coords: 1.299001, 103.849892",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/somerset-bencoolen.jpg,0,0,2015-12-31 T23:59:59,CITI_103573,212_CITI_103573,Somerset Bencoolen,0,0,All,General terms and conditions apply.,0,0,0,0,Travel,Not available,0,0
212_103575,212,Somerset Liang Court,Somerset Liang Court,"Enjoy year long special rates","Enjoy year long special rates",0,"Addr: No. 177B River Valley Road; Postal: 179032; Coords: 1.292013, 103.844093",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/somerset-liang-court.jpg,0,0,2015-12-31 T23:59:59,CITI_103575,212_CITI_103575,Somerset Liang Court,0,0,All,General terms and conditions apply.,0,0,0,0,Travel,Not available,0,0
